date,location,brand,name,SKU,price,discount,PWD
2025-10-02 17:02:14,Coto,VIVERE,Suavizante P/Ropa Plancha Fácil Vivere  810 Ml,7791290793774,"$2.879,99",N/A,N/A
2025-10-02 17:02:20,Coto,VIVERE,Suavizante P/Ropa Violetas Y Flr Vivere  900 Ml,7791290793729,"$3.192,99",N/A,N/A
2025-10-02 17:02:26,Coto,VIVERE,Suavizante P/Ropa Violetas Y Flr Vivere Doy 3 Ltr,7791290793712,"$10.371,99",N/A,N/A
2025-10-02 17:02:32,Coto,VIVERE,Suavizante Para Ropa Clásico Vivere  3 Ltr,7791290793866,"$11.441,99",N/A,N/A
2025-10-02 17:02:38,Coto,VIVERE,Suavizante Para Ropa Clásico Vivere 900 Ml,7791290793750,"$3.192,99",N/A,N/A
2025-10-02 17:01:59,Coto,VILEDA,Guantes Extra Sensación Talle M Mediano VILEDA,4023103073968,"$4.352,99",35%Dto,"$2.829,44"
2025-10-02 17:02:02,Coto,VILEDA,Guantes Extra Sensación Talle S Chico VILEDA,4023103073951,"$4.352,99",35%Dto,"$2.829,44"
2025-10-02 17:02:05,Coto,VILEDA,Guantes Extra Sensación Talle Xl Grande VILEDA,4023103093263,"$4.352,99",35%Dto,"$2.829,44"
2025-10-02 17:02:07,Coto,VILEDA,Guantes Fuerte Talle L Grande VILEDA,8001940003399,"$7.889,99",35%Dto,"$5.128,49"
2025-10-02 17:02:10,Coto,VILEDA,Guantes Fuerte Talle S Chico VILEDA,8001940003375,"$7.889,99",35%Dto,"$5.128,49"
2025-10-02 17:02:13,Coto,NIVEA,Desodorante Antitranspirante Femenino NIVEA Dry Comfort Roll On X 50 Ml,4005808257584,"$2.281,00",3x2,"$1.520,74"
2025-10-02 17:02:16,Coto,COMFORT,Suavizante Para Ropa Brisa Elegante Comfort 450ml,7791290795969,"$5.473,99",35%Dto,"$3.558,09"
2025-10-02 17:02:20,Coto,COMFORT,Suavizante Para Ropa Clásico Comfort 3 Ltr,7791290793675,"$12.560,99",35%Dto,"$8.164,64"
2025-10-02 17:02:23,Coto,COMFORT,Suavizante Para Ropa Clásico Comfort 900 Ml,7791290793682,"$3.846,99",35%Dto,"$2.500,54"
2025-10-02 17:02:25,Coto,COMFORT,Suavizante Para Ropa Concentrado Cuidado Escencial Comfort 1 Ltr,7791290793576,"$11.131,99",35%Dto,"$7.235,79"
2025-10-02 17:02:28,Coto,COMFORT,Suavizante Para Ropa Concentrado Cuidado Esencial Comfort 450 Ml,7791290793583,"$5.473,99",35%Dto,"$3.558,09"
2025-10-02 17:02:31,Coto,COMFORT,Suavizante Para Ropa Concentrado Cuidado Essencial Comfort 500 Ml,7891150000971,"$6.740,99",35%Dto,"$4.381,64"
2025-10-02 17:02:34,Coto,COMFORT,Suavizante Para Ropa Concentrado Fiber Protect Comfort  1 Ltr,7791290793613,"$11.131,99",35%Dto,"$7.235,79"
2025-10-02 17:02:37,Coto,COMFORT,Suavizante Para Ropa Concentrado Fiber Protect Comfort 500 Ml,7891150045460,"$6.740,99",35%Dto,"$4.381,64"
2025-10-02 17:02:39,Coto,COMFORT,Suavizante Para Ropa Concentrado Puro Cuidado  Comfort  1 Ltr,7791290793606,"$11.131,99",35%Dto,"$7.235,79"
2025-10-02 17:02:42,Coto,COMFORT,Suavizante Para Ropa Concentrado Puro Cuidado Comfort 500 Ml,7891150039001,"$6.740,99",35%Dto,"$4.381,64"
2025-10-02 17:02:45,Coto,COMFORT,Suavizante Para Ropa Energia Floral Comfort 1l,7791290795952,"$10.402,99",35%Dto,"$6.761,94"
2025-10-02 17:02:54,Coto,COMFORT,Suavizante Para Ropa Secretos 36 Comfort 500ml,7891150091979,"$6.607,99",35%Dto,"$4.295,19"
2025-10-02 17:02:57,Coto,COMFORT,Suavizante Para Ropa Secretos 48 Confort 500ml,7891150091986,"$6.607,99",35%Dto,"$4.295,19"
2025-10-02 17:03:00,Coto,TRUPER,"Destornillador Phillips TRUPER Comfort Grip 1/4"" X 4""",7501206617908,"$7.999,00",1 Pago 25% con Comunidad,"$5.999,25"
2025-10-02 17:03:03,Coto,TRUPER,"Destornillador Phillips TRUPER Comfort Grip 1/4"" X 6""",7501206617915,"$6.799,00",1 Pago 25% con Comunidad,"$5.099,25"
2025-10-02 17:03:06,Coto,TRUPER,"Destornillador Phillips TRUPER Comfort Grip 1/4"" X 8""",7501206617922,"$8.999,00",1 Pago 25% con Comunidad,"$6.749,25"
2025-10-02 17:03:09,Coto,TRUPER,"Destornillador Phillips TRUPER Comfort Grip 1/8"" X 6""",7501206617861,"$4.999,00",1 Pago 25% con Comunidad,"$3.749,25"
2025-10-02 17:02:57,Jumbo,VIVERE,Suavizante para ropa Explosión Floral Clásico Doypack 3 L Vivere,14130195003,$7.635,2do al 70%,$10.900
2025-10-02 17:03:04,Jumbo,VIVERE,Suavizante Para Ropa Explosión Floral Violetas Y Flores Blancas 3 L Doypack Vivere,14130195012,$7.635,2do al 70%,$10.900
2025-10-02 17:03:10,Jumbo,VIVERE,Suavizantes Para Ropa Vivere Explosión Clásico Doypack 900 Ml,14130195002,$7.635,2do al 70%,$3.400
2025-10-02 17:03:18,Jumbo,VIVERE,Suavizante Para Ropa Floral Plancha Fácil 810 Ml Vivere,14130195005,$7.635,2do al 70%,$3.050
2025-10-02 17:03:26,Jumbo,VIVERE,Suavizante Para Ropa Floral Clásico 3 Lts Vivere,14130195004,$7.635,2do al 70%,$12.050
2025-10-02 17:03:38,Coto,PANTENE,Acondicionador PANTENE Restauración Pomada 170 ML,7500435106382,"$8.122,00",40%Dto,"$4.873,20"
2025-10-02 17:03:41,Coto,PANTENE,Crema Para Peinar PANTENE Restauración   Botella 300 Ml,7506309837246,"$7.489,00",40%Dto,"$4.493,40"
2025-10-02 17:03:45,Coto,PANTENE,Tratamiento Capilar PANTENE Restauración   Ampolla 15 Ml,7506195196694,"$6.300,00",40%Dto,"$3.780,00"
2025-10-02 17:03:48,Coto,PANTENE,Acondicionador Cabellos Frágiles Pantene 250ml,7500435247955,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:03:51,Coto,PANTENE,Acondicionador Cabellos Frágiles Pantene 510ml,7500435248044,"$12.527,00",40%Dto,"$7.516,20"
2025-10-02 17:03:54,Coto,PANTENE,Acondicionador Equilibrio Raíz Y Puntas PANTENE 200ml,7500435230001,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:03:57,Coto,PANTENE,Acondicionador Hidrata Y Fortalece Pantene 200ml,7500435230070,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:04:00,Coto,PANTENE,Acondicionador Hidrata Y Fortalece PANTENE 400ml,7500435230117,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:04:03,Coto,PANTENE,Acondicionador Keratina Pantene 250ml,7500435241106,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:04:06,Coto,PANTENE,Acondicionador Keratina Pantene 510ml,7500435241045,"$12.527,00",40%Dto,"$7.516,20"
2025-10-02 17:04:09,Coto,PANTENE,Acondicionador PANTENE Keratina 200 Ml,7500435241090,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:04:12,Coto,PANTENE,Acondicionador PANTENE Nutrición 170 Ml,7500435243698,"$8.122,00",40%Dto,"$4.873,20"
2025-10-02 17:04:15,Coto,PANTENE,Acondicionador PANTENE Pro-V Miracles  Detox Limpia - Purifica 200 Ml,7500435229852,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:04:18,Coto,PANTENE,Acondicionador Pro Colágeno PANTENE 200 Ml,7500435138222,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:04:21,Coto,PANTENE,Acondicionador Pro Colágeno Pantene 250ml,7500435191586,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:04:24,Coto,PANTENE,Acondicionador Pro-V Colágeno Pantene 510ml,7500435191494,"$12.527,00",40%Dto,"$7.516,20"
2025-10-02 17:04:27,Coto,PANTENE,Acondicionador Restauración PANTENE 400 Ml,7500435211857,"$7.506,00",40%Dto,"$4.503,60"
2025-10-02 17:04:30,Coto,PANTENE,PANTENE Crema Para Peinar Colágeno Nutre & Revitaliza 300 Ml,7500435191548,"$7.524,00",40%Dto,"$4.514,40"
2025-10-02 17:04:33,Coto,PANTENE,PANTENE Pro-V Miracles Liso Infinito Suave Y Brillante Acondicionador Hidratante 200 Ml,7500435235372,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:04:36,Coto,PANTENE,PANTENE Pro-V Miracles Liso Infinito Suave Y Brillante Acondicionador Hidratante 400 Ml,7500435235365,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:04:40,Coto,PANTENE,PANTENE Pro-V Miracles Revitalización Repara & Hidrata Acondicionador Hidratante 200 Ml,7500435235433,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:04:43,Coto,PANTENE,PANTENE Pro-V Miracles Revitalización Repara & Hidrata Acondicionador Hidratante 400 Ml,7500435235426,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:04:46,Coto,PANTENE,PANTENE Pro-V Miracles Volumen Suavidad & Fuerza Acondicionador Hidratante 200 Ml,7500435235341,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:04:49,Coto,PANTENE,PANTENE Pro-V Miracles Volumen Suavidad & Fuerza Acondicionador Hidratante 400 Ml,7500435235334,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:05:16,Jumbo,PANTENE,Shampoo Pro-v Miracles Detox Equilibrio 400 Ml Pantene,13710771099,$8.585,N/A,N/A
2025-10-02 17:05:27,Jumbo,PANTENE,Acondicionador Pro-v Miracles Equilibrio 400 Ml Pantene,13720184063,$7.950,N/A,N/A
2025-10-02 17:05:39,Jumbo,PANTENE,Acondicionador Pro-v Miracles Con Detox 400 Ml Pantene,13720184061,$7.950,N/A,N/A
2025-10-02 17:05:49,Jumbo,PRINGLES,Papas Fritas Pringles Original X104gs,11130104095,$4.950,N/A,N/A
2025-10-02 17:05:58,Jumbo,LAY´S,Papas Fritas Lays Clásicas 330 G,11130101217,$8.950,N/A,N/A
2025-10-02 17:06:07,Jumbo,PRINGLES,Papas Fritas Pringles Crema Y Cebolla X109gs,11130104096,$4.950,N/A,N/A
2025-10-02 17:06:17,Jumbo,Cuisine & CO,Papas Fritas Tradicionales 250 Grs Cuisine & Co,11130167001,$3.437,N/A,N/A
2025-10-02 17:06:26,Jumbo,DORITOS,Nachos Doritos Queso 200 G,11131154043,$6.240,N/A,N/A
2025-10-02 17:06:34,Jumbo,DORITOS,Nachos Doritos Queso 129 G,11131154042,$3.760,N/A,N/A
2025-10-02 17:06:43,Jumbo,LAY´S,Papas Fritas Lays Clásicas 134 G,11130101210,$3.800,N/A,N/A
2025-10-02 17:03:36,Jumbo,COMFORT,Suavizante Comfort Clásico Cápsulas De Fragancia 3 L Doypack,14130194002,$13.200,N/A,N/A
2025-10-02 17:03:44,Jumbo,COMFORT,Suavizante Concentrado Comfort Frescor Intenso 500 Ml,14130209001,$7.635,2do al 70%,$6.720
2025-10-02 17:03:52,Jumbo,COMFORT,Suavizante Concentrado Comfort Brisa Elegante 500 Ml,14130209006,$7.635,2do al 70%,$6.720
2025-10-02 17:03:58,Jumbo,COMFORT,Suavizante Concentrado Energia Floral 500 Ml Comfort,14130202016,$7.635,2do al 70%,$6.720
2025-10-02 17:04:05,Jumbo,COMFORT,Suavizante Concentrado Puro Cuidado 500 Ml Comfort,14130209005,$7.635,2do al 70%,$6.720
2025-10-02 17:04:12,Jumbo,COMFORT,Suavizante Secrets 48 500ml Comfort,14130202018,$7.100,2do al 70%,$4.615
2025-10-02 17:04:19,Jumbo,COMFORT,Suavizante Para Ropa Clásico Cápsulas De Fragancia 900 Ml Doypack Comfort,14130194001,$7.635,2do al 70%,$4.050
2025-10-02 17:04:26,Jumbo,COMFORT,Suavizante Concentrado Puro Cuidado Doypack 1 L Comfort,14130209007,$7.635,2do al 70%,$11.700
2025-10-02 17:04:32,Jumbo,COMFORT,Suavizante Concentrado Frescor Intenso Doypack 450 Ml Comfort,14130209002,$7.635,2do al 70%,$5.750
2025-10-02 17:04:42,Jumbo,LADYSOFT,Toallitas Comfort Soft 8 Un Ladysoft,13440356051,$2.000,N/A,N/A
2025-10-02 17:04:55,Jumbo,HUGGIES,Pañales Huggies Flexi Comfort Disney Rn 34u,13810294001,$18.000,N/A,N/A
2025-10-02 17:05:07,Jumbo,GUM,Palillo Interdental Gum Soft Picks Comfort Mint,13230701009,$10.500,N/A,N/A
2025-10-02 17:05:19,Jumbo,NIVEA,Desodorante Femenino Nivea Dry Comfort Roll On 50 Ml,13421114001,$1.800,N/A,N/A
2025-10-02 17:05:31,Jumbo,HUGGIES,Pañales Huggies Flexi Comfort Disney Xxg X50,13810298002,$44.050,N/A,N/A
2025-10-02 17:05:41,Jumbo,BIC,Máquina De Afeitar Bic Comfort 3 2 U,13330914037,$3.550,N/A,N/A
2025-10-02 17:05:52,Jumbo,HUGGIES,Pañales Huggies Flexi Comfort Disney G X60,13810296002,$44.050,N/A,N/A
2025-10-02 17:06:05,Jumbo,HUGGIES,Pañales Huggies Flexi Comfort Disney M 48u,13810295001,$30.850,N/A,N/A
2025-10-02 17:06:18,Jumbo,HUGGIES,Pañales Huggies Flexi Comfort Disney Xxg X30 U,13810298001,$30.850,N/A,N/A
2025-10-02 17:06:29,Jumbo,HUGGIES,Pañales Huggies Flexi Comfort Disney Xg X32,13810297001,$30.850,N/A,N/A
2025-10-02 17:06:40,Jumbo,HUGGIES,Pañales Huggies Flexi Comfort Disney G 40 U,13810296001,$30.850,N/A,N/A
