date,location,brand,name,SKU,price,discount,PWD
2025-10-02 17:54:57,Jumbo,HEAD & SHOULDERS,Shampoo Limpieza Y Revitalización 375 Ml Head & Shoulders,13710387003,$10.750,,
2025-10-02 17:55:05,Jumbo,HEAD & SHOULDERS,Shampoo Coconut 650 Ml Head & Shoulders,13710104183,$16.600,,
2025-10-02 17:55:14,Jumbo,HEAD & SHOULDERS,Shampoo Fuerza 180 Ml Head & Shoulders,13710230002,$6.400,,
2025-10-02 17:55:23,Jumbo,HEAD & SHOULDERS,Shampoo Nuhoney 650 Ml Head & Shoulders,13710104191,$16.600,,
2025-10-02 17:55:31,Jumbo,HEAD & SHOULDERS,Shampoo Charcoal 375 Ml Head & Shoulders,13710104175,$10.750,,
2025-10-02 17:55:40,Jumbo,HEAD & SHOULDERS,Shampoo Nuhoney 375 Ml Head & Shoulders,13710104189,$10.750,,
2025-10-02 17:51:45,Jumbo,PANTENE,Shampoo Pro-v Miracles Detox Equilibrio 400 Ml Pantene,13710771099,$8.585,,
2025-10-02 17:51:53,Jumbo,PANTENE,Acondicionador Pro-v Miracles Equilibrio 400 Ml Pantene,13720184063,$7.950,,
2025-10-02 17:52:02,Jumbo,PANTENE,Acondicionador Pro-v Miracles Con Detox 400 Ml Pantene,13720184061,$7.950,,
2025-10-02 17:52:11,Jumbo,PANTENE,Crema Para Peinar Colágeno Nutre Y Revitaliza 300 Ml Pantene,13730404001,$7.950,,
2025-10-02 17:52:19,Jumbo,PANTENE,Acondicionador Revilitacion 400 Ml Pantene,13720119109,$7.950,,
2025-10-02 17:52:28,Jumbo,PANTENE,Sahmpoo Pro-v Miracles Volumen 400 Ml Pantene,13710757109,$8.585,,
2025-10-02 17:52:36,Jumbo,PANTENE,Acondicionador Pro-v Miracles Volumen 400 Ml Pantene,13720119106,$7.950,,
2025-10-02 17:52:45,Jumbo,PANTENE,Shampoo Pro-v Miracles Detox Limpia-purifica 750 Ml Pantene,13710771098,$14.800,,
2025-10-02 17:52:54,Jumbo,PANTENE,Shampoo Pantene Pro-v Miracles Hidrata Y Fortalece 400 Ml,13711225003,$8.585,,
2025-10-02 17:53:02,Jumbo,PANTENE,Acondicionador Pantene Hidrata Y Fortalece 400 Ml,13720908002,$7.950,,
2025-10-02 17:53:11,Jumbo,PANTENE,Shampoo Pro-v Solutions Restauración 400 Ml Pantene,13710381001,$7.505,,
2025-10-02 17:53:19,Jumbo,PANTENE,Acondicionador Pro-v Solutions Restauración 400 Ml Pantene,13720872001,$7.505,,
2025-10-02 17:53:28,Jumbo,PANTENE,Acondicionador 3 Minute Miracle Nutrición 170 Ml Pantene,13730112019,$8.550,,
2025-10-02 17:53:37,Jumbo,PANTENE,Shampoo Colageno X 510 Ml Pantene,13710757116,$13.200,,
2025-10-02 17:53:45,Jumbo,PANTENE,Shampoo Keratina X 510 Ml Pantene,13710757121,$13.200,,
2025-10-02 17:53:54,Jumbo,PANTENE,Acondicionador Anti Caida X 510 Ml Pantene,13720119114,$13.200,,
2025-10-02 17:54:03,Jumbo,PANTENE,Shampoo Anti Caida 300 Ml Pantene,13710757114,$8.250,,
2025-10-02 17:54:11,Jumbo,PANTENE,Mascarilla Intensiva Nutrición 270 Ml Pantene,13730112021,$8.800,,
2025-10-02 17:54:20,Jumbo,PANTENE,Shampoo Pro-v Hidrata Y Fortalece 200 Ml Pantene,13711225001,$5.600,,
2025-10-02 17:54:28,Jumbo,PANTENE,Acondicionador Keratina X 510 Ml Pantene,13720119118,$13.200,,
2025-10-02 17:54:42,Jumbo,PANTENE,Serum Puntas Abiertas Colágeno 90 Ml Pantene,13730403001,$7.450,,
2025-10-02 17:54:50,Jumbo,PANTENE,Shampoo Colageno X 300 Ml Pantene,13710757120,$8.250,,
2025-10-02 17:54:59,Jumbo,PANTENE,Shampoo Provmir Liso Infinito X 700 Ml Pantene,13710757119,$14.800,,
2025-10-02 17:55:07,Jumbo,PANTENE,Acondicionador Pro-v Miracles Revilitacion 400 Ml Pantene,13720119110,$14.800,,
2025-10-02 17:55:16,Jumbo,PANTENE,Shampoo Keratina X 300 Ml Pantene,13710757122,$8.250,,
2025-10-02 17:55:25,Jumbo,PANTENE,Crema Para Peinar Keratina 300 Ml Pantene,13730112017,$7.950,,
2025-10-02 17:55:33,Jumbo,PANTENE,Shampoo Pro-v Miracles Hidrata 700 Ml Pantene,13710757113,$14.800,,
2025-10-02 17:55:42,Jumbo,PANTENE,Mascarilla Intensiva Restauración 270 Ml Pantene,13730112020,$8.800,,
2025-10-02 17:55:51,Jumbo,PANTENE,Acondicionador Keratina X 250 Ml Pantene,13720119119,$8.250,,
2025-10-02 17:55:59,Jumbo,PANTENE,Mascarilla Intensiva Hidratación 270 Ml Pantene,13730112018,$8.800,,
2025-10-02 17:56:08,Jumbo,PANTENE,Acondicionador Colageno X 250 Ml Pantene,13720119116,$8.250,,
2025-10-02 17:56:16,Jumbo,PANTENE,Shampoo Pro-v Miracles Revitalización X 700 Ml Pantene,13710757117,$14.800,,
2025-10-02 17:56:25,Jumbo,PANTENE,Shampoo Pro-v Miracles Volumizador X 700 Ml Pantene,13710757118,$14.800,,
2025-10-02 17:56:34,Jumbo,PANTENE,Acondicionador Anti Caida X 250 Ml Pantene,13720119115,$8.250,,
2025-10-02 17:56:42,Jumbo,PANTENE,Acondicionador Pro-v Miracles 200 Ml Pantene,13720908001,$5.600,,
2025-10-02 17:56:51,Jumbo,PANTENE,Crema Peinar Anti Caida X 300 Ml Pantene,13730116010,$7.950,,
2025-10-02 17:57:01,Jumbo,PANTENE,Shampoo Pro-v Miracles Volumen 200 Ml Pantene,13710757108,$5.600,,
2025-10-02 17:57:12,Jumbo,PANTENE,Tonico Capilar Anticaida X 60 Ml Pantene,13730708004,$22.600,,
2025-10-02 17:57:22,Jumbo,PANTENE,Acondicionador Keratina 200 Ml Pantene,13720146001,$5.600,,
2025-10-22 13:32:00,Disco,DOWNY,Suavizante Concentrado Brisa Intenso 500 Ml Downy,14130206004,$7.635,,
2025-10-22 13:32:10,Disco,DOWNY,Suavizante Concentrado Brisa De Verano Recarga 400 Ml Downy,14130135001,$5.790,,
2025-10-22 13:32:23,Disco,DOWNY,Suavizante Para La Ropa Adoravel 900 Ml Downy,14130115020,$12.970,,
2025-10-22 13:32:33,Disco,DOWNY,Suavizante Para La Ropa Mistico 900 Ml Downy,14130115021,$12.970,,
2025-10-22 13:32:45,Disco,DOWNY,Suavizante Para La Ropa Brisa Suave 1 L Downy,14130115022,$12.970,,
2025-10-22 13:32:56,Disco,DOWNY,Suavizante Concentrado Brisa De Verano 500 Ml Downy,14130135004,$7.635,,
2025-10-22 13:33:06,Disco,DOWNY,Suavizante Para La Ropa Mistico 450 Ml Downy,14130115018,$7.635,,
2025-10-22 13:33:18,Disco,DOWNY,Suavizante Para La Ropa Brisa Suave 500 Ml Downy,14130115019,$7.635,,
2025-10-22 13:33:30,Disco,DOWNY,Suavizante Para La Ropa Adoravel 450 Ml Downy,14130115017,$7.635,,
2025-10-22 13:33:40,Disco,DOWNY,Suavizante Downy Unstopables Fresh 141g,14130115016,$18.205,,
2025-10-22 13:34:04,Jumbo,DOWNY,Suavizante Concentrado Brisa Intenso 500 Ml Downy,14130206004,$7.635,,
2025-10-22 13:34:14,Jumbo,DOWNY,Suavizante Concentrado Brisa Intenso Downy,14130206011,$6.100,,
2025-10-22 13:34:24,Jumbo,DOWNY,Suavizante Concentrado Brisa Intenso 1 L Downy,14130206003,$13.800,,
2025-10-22 13:34:35,Jumbo,DOWNY,Suavizante Concentrado Brisa De Verano Recarga 400 Ml Downy,14130135001,$5.790,,
2025-10-22 13:34:45,Jumbo,DOWNY,Suavizante Concentrado Brisa De Verano 1 L Downy,14130135005,$12.970,,
2025-10-22 13:34:56,Jumbo,DOWNY,Suavizante Para La Ropa Adoravel 900 Ml Downy,14130115020,$12.970,,
2025-10-22 13:35:06,Jumbo,DOWNY,Suavizante Para La Ropa Mistico 900 Ml Downy,14130115021,$12.970,,
2025-10-22 13:35:16,Jumbo,DOWNY,Suavizante Para La Ropa Brisa Suave 1 L Downy,14130115022,$12.970,,
2025-10-22 13:35:27,Jumbo,DOWNY,Suavizante Concentrado Brisa De Verano 500 Ml Downy,14130135004,$7.635,,
2025-10-22 13:35:37,Jumbo,DOWNY,Suavizante Para La Ropa Mistico 450 Ml Downy,14130115018,$7.635,,
2025-10-22 13:35:48,Jumbo,DOWNY,Suavizante Para La Ropa Adoravel 450 Ml Downy,14130115017,$7.635,,
2025-10-22 13:35:59,Jumbo,DOWNY,Suavizante Downy Unstopables April Fresh 141g,14130115014,$18.850,,
2025-10-22 13:36:10,Jumbo,DOWNY,Suavizante Para La Ropa Brisa Suave 500 Ml Downy,14130115019,$7.635,,
2025-10-22 13:36:20,Jumbo,DOWNY,Suavizante Downy Unstopables Fresh 141g,14130115016,$18.205,,
2025-10-22 13:36:30,Jumbo,DOWNY,Suavizante Ropa Downy Lush Perlas 345g,14130115024,$40.750,,
